n_nodes,repetition,pass,convergence_s,connections_observed,connections_expected,propagation_n_samples,propagation_latency_median_ms,propagation_latency_p95_ms,propagation_latency_p99_ms,apply_events_total,lifecycle_events_total,wall_time_s,fatal_error
2,0,True,0.050194937000924256,2,2,32,0.139291,0.30265204999999995,0.7280974900000008,35,8,9.558659317997808,
4,0,True,0.050957680999999866,12,12,99,0.137624,0.36442649999999993,0.40116499999999955,111,40,8.933688745004474,
